Date,Nifty 50,Bank Nifty,Nifty Next 50,GoldBees,GiltBees
2011-11-30,-0.09284539554346427,-0.14270276812167582,-0.0952707728851826,0.06434055901837055,-0.003307369053428877
2011-12-31,-0.04299417605308309,-0.06952859307493575,-0.07960446212923966,-0.05654747214086597,0.013566976214975046
2012-01-31,0.12433237886732429,0.24480941787500377,0.17285916390606726,0.03691213620993383,0.0072562769270707594
2012-02-29,0.03576481133096121,0.049876745021043334,0.06373973525310506,0.016971851139423455,-0.00013576938336434807
2012-03-31,-0.016647550206775108,-0.019343836379855706,-0.02609206002558495,-0.011911955305776045,-0.005729799099027044
2012-04-30,-0.00895089350340783,0.006271626338937297,0.005961229957954561,0.028059278035293733,0.009059812803637879
2012-05-31,-0.06171696852620401,-0.08132879344838007,-0.06484297065114564,0.011804424977853722,0.010782282084534689
2012-06-30,0.07202110013580754,0.09529181982632062,0.03367093933303922,0.000684309768087088,-0.00019709497233555417
2012-07-31,-0.009452708569373525,0.004201742177488699,0.014506527334664954,0.020607219186593362,0.01362116608264441
2012-08-31,0.005641614075349022,-0.03790403899336359,-0.012977844082796453,0.020145718920031586,1.9764707093195e-07
2012-09-30,0.08458682222829705,0.14676945691819077,0.09964738742098533,0.016228069267233636,0.002665072577472394
2012-10-31,-0.01465811236265191,-0.016409488641260128,0.0012585937287614701,-0.010205394793153744,-0.0004718107608138178
2012-11-30,0.04629248773106198,0.07898801962056545,0.07476755185867567,0.012861543129131014,0.0027061806112276265
2012-12-31,0.0042943271649160675,0.025935762453908717,0.05350748095411517,-0.03295464946182036,-0.0024522371353432604
2013-01-31,0.02195558080297544,0.018786652098988776,-0.005632016724318234,-0.0014118651582075703,-0.006211615481393595
2013-02-28,-0.0566220962446663,-0.09609638639392848,-0.06623986603850995,-0.04030123086706083,0.005908600459351598
2013-03-31,-0.0018443541441275357,-0.010925018632720884,-0.020505835322250587,0.014553673546147339,0.0009855731965116021
2013-04-30,0.043580857033705955,0.10559015553790108,0.07302994997619638,-0.08448815429074052,0.009685933972698013
2013-05-31,0.009401031696040674,-0.0068382057917525385,0.030612632168979026,-0.006003615376958593,-0.020011316666538215
2013-06-30,-0.024014566661875736,-0.06880607765936342,-0.09003669462290087,-0.0720571033148838,-0.01565428351613629
2013-07-31,-0.017151106083782564,-0.13785534644381614,-0.011657041027627213,0.12152409656529262,0.0026906961752786174
2013-08-31,-0.04705680865769768,-0.09650303544000405,-0.059805837814380536,0.08894747777826995,-0.00826368495968377
2013-09-30,0.048156001572694285,0.0628343240049154,0.06799811875271145,-0.023901890789796543,0.011206520453265423
2013-10-31,0.09831222723447008,0.1929079039647914,0.08934697154444282,0.008267973386907101,0.00832690885475551
2013-11-30,-0.019534350919592547,-0.027821478879323625,0.012613231170957251,0.003559190434425208,-0.002507002497924238
2013-12-31,0.02070884543990581,0.020737009250614058,0.04609166183381497,-0.05511129969427375,-0.005567672018012559
2014-01-31,-0.03402601522842641,-0.10078827553789727,-0.07269637842919008,0.017663347306753563,0.015410047728465104
2014-02-28,0.030782526531324406,0.05147131628163337,0.015588262836250477,0.030645446623379202,0.0037635394266857247
2014-03-31,0.06806649514585317,0.18368826785993742,0.10583331542667618,-0.05017104739519518,-0.0014808061103109837
2014-04-30,-0.0011634934431409283,0.0089310711836188,0.008779335567761226,0.029033125549932537,0.008216743032004592
2014-05-31,0.07967718486794761,0.15071355825635768,0.1416507183034501,-0.10544358274412413,0.011790263667110112
2014-06-30,0.052752770356707,0.03031759542643364,0.06280634724289991,0.04600536316964132,-0.0005747484978846362
2014-07-31,0.014445493325173198,0.0016860456734812956,-0.01216162167118795,-0.014424070692960811,-0.0025090039656511243
2014-08-31,0.03018277995464813,0.030967631752659708,0.02941220386536747,0.0006228031785309174,0.01149591709537634
2014-09-30,0.001313709718953504,-0.02211827621359319,0.014265154578688932,-0.03926871479390248,-0.006147890215463914
2014-10-31,0.04487248887469342,0.1073788053292708,0.04186114416057518,-0.01732931805219995,0.010639938050898134
2014-11-30,0.031968685977700195,0.08613051616455425,0.04811283404707778,0.006551314121531204,0.006570422387029096
2014-12-31,-0.03557765606351704,0.012072428663952639,0.005907978384783075,0.008698661881261449,0.0014766198063176361
2015-01-31,0.06353003041330618,0.059087445884016265,0.05289192988539648,0.046527184294002266,0.02052293185228704
2015-02-28,0.004052630540355873,-0.03876285177327843,0.0020798331763436373,-0.055141960567704706,-0.00894822264177575
2015-03-31,-0.039979153946120505,-0.045500353469199895,-0.01343728656726273,-0.015451825824918886,0.0037475023764890203
2015-04-30,-0.03645035920386286,0.00721982274257571,-0.014291396158775393,0.03555724959842688,-0.003227416403260741
2015-05-31,0.030819579615596115,0.020899141740151617,0.03712718635548051,-0.009821933452978437,-0.004374007505638988
2015-06-30,-0.007725052332904658,-0.02271476293710528,-0.002510616661618781,-0.01626113909157212,-0.010767724964940606
2015-07-31,0.019639076223337604,0.023707301013483395,0.049829869410561445,-0.062028616259673375,0.008621616226025974
2015-08-31,-0.06581034828863364,-0.0845334911714517,-0.03447784972419432,0.07117521666127313,-0.0033580235260803892
2015-09-30,-0.002810068984054226,0.004067920790364887,-0.0241841904457738,-0.018220659363832215,0.008114462591703342
2015-10-31,0.014706425263863565,0.008027210174341715,0.006315636192104401,0.022475869483661537,0.0006854096520447772
2015-11-30,-0.016185599425816433,0.004373466093426703,-0.0052852447554593285,-0.06070106872949321,-0.003890997251696282
2016-12-31,-0.004705476966684885,-0.024189701869172353,0.08968208197164351,-0.03063516409442124,0.002540953216567221
2017-01-31,0.04587212110720995,0.07360600811164697,0.08834169549272519,0.025773972567081804,0.0021281833545856443
2017-02-28,0.037178911140715254,0.05596157828328696,0.04918743334047049,0.027160088523832338,0.006458672372460672
2017-03-31,0.03312653763289486,0.040611939069201464,0.028459267990560644,-0.033047745726562106,-0.0005527851293030128
2017-04-30,0.014203548678294098,0.042627032727200476,0.04793702842581804,0.010773671004278507,0.009070342694993183
2017-05-31,0.03409270177731538,0.047702814578575836,-0.011239013853385105,-0.008538436505656444,0.0068711147505351455
2017-06-30,-0.01042999707678316,-0.009118629735005879,0.00871187093157677,-0.01586819091391245,-0.0001827499364200902
2017-07-31,0.058418762504613087,0.08153183491478799,0.06354343746254765,-0.002289573414568702,0.0033395326599163777
2017-08-31,-0.0157981189946651,-0.031280362750254365,0.004712999668513351,0.03173862364055968,0.009413509700233247
2017-09-30,-0.013037112307784704,-0.010913529297055136,-0.017662099722903335,0.0051459442451040616,-0.005715845352475046
2017-10-31,0.055850705629935105,0.04017582470408221,0.07566515401608376,-0.010914218923487762,0.0009784742811391745
2017-11-30,-0.010522191136698056,0.012512336298624804,0.004181250464091013,-0.002692267996387443,-0.0014829364052445504
2017-12-31,0.029741251588643047,0.008173299106756682,0.04019578008707847,-0.0012357643249488737,0.004751263186522303
2018-01-31,0.04719534226425215,0.07204540271577509,-0.014996151347570819,0.03125479914060403,-0.011250099054508023
2018-02-28,-0.04850064623309647,-0.08298369645276849,-0.03594391035061917,0.007881393321343744,-0.010087495198038865
2018-03-31,-0.0361340749345862,-0.033617610176400525,-0.029205231662984832,0.0056954642721689375,0.006711381922269721
2018-04-30,0.06186157410049353,0.052270156280953994,0.07487760257671439,0.010598017491091127,-0.009410301904063556
2018-05-31,-0.0002978968807577642,0.055797543869822164,-0.04697279985720482,0.0011891973780331355,0.00661859045259483
2018-06-30,-0.0020352347109985347,-0.02196159031241296,-0.032477979720282435,-0.02345039249215064,0.001026278995100327
2018-07-31,0.05993860607032264,0.053100487446097855,0.049443927628956,-0.023092131182669284,-0.0002922235934159634
2018-08-31,0.028529916787742637,0.010718828174023587,0.052580658700053684,0.020506372857444166,0.00568001327162615
2018-09-30,-0.06421384398677288,-0.10483663453407766,-0.12687950370758738,-0.0007209809402651812,-0.006197463981315043
2018-10-31,-0.04975555226176587,0.0013295789961973448,-0.026392185834315796,0.04967073748367734,-0.00644015292192035
2018-11-30,0.047190650362856745,0.06797131984823479,0.038671085031716235,-0.04881832189493396,0.007715172226693046
2018-12-31,-0.001305554996896996,0.0110654101777925,0.021204220982514732,0.038353924683142804,0.019811992710937254
2019-01-31,-0.002909041610227092,0.00497977111807546,-0.0576036788102644,0.04739384044939099,0.009108864291835772
2019-02-28,-0.0035500297406169112,-0.01852135954870615,-0.0015495495840053275,0.005247329152939129,-0.0011378711117387974
2019-03-31,0.07204076905258283,0.1355230685893467,0.051240057101432646,-0.042403231434165134,0.02122557502860678
2019-04-30,0.015397613710026015,-0.021556145141800043,-0.002611919276460428,-0.003504204248442555,-0.0020036587051053267
2019-05-31,0.01486612004915,0.05411085383211578,0.0014118845891140097,0.008152022578834295,0.01910834517574278
2019-06-30,-0.011234793631260787,-0.00861185539010223,-0.018211528156416246,0.05628566870304463,0.010985947581735322
2019-07-31,-0.05690543450834351,-0.07166646667516863,-0.04614285790849271,0.022582099431654123,0.0018183465965295742
2019-08-31,-0.00852221622593996,-0.050150632358292646,0.012801450496930267,0.10252310808889664,0.027827891207356847
2019-09-30,0.04093168487628418,0.06108027859780485,0.04223622378067238,-0.024467807992834545,-0.006121108550833698
2019-10-31,0.03512150849411788,0.03309260541829073,0.04366951412148379,0.033148790952969076,0.002080952680158399
2019-11-30,0.015036864515372672,0.06252359319284384,-0.006115493617462331,-0.019139500200782367,-0.0003449879585304405
2019-12-31,0.009323152479122854,0.006747344266059718,-0.008368783699228999,0.03102036510624484,-0.00046777538701670007
2020-01-31,-0.01695783625896663,-0.04129298541396653,-0.0004575251923472079,0.04121910413636076,0.02028976210916844
2020-02-29,-0.0635632233641571,-0.054695178575274506,-0.06406165438861955,0.0418176761824951,0.01584709663554218
2020-03-31,-0.23246367755038277,-0.34319482297592574,-0.2026187652980298,0.022477928193655572,-0.005268085777534015
2020-04-30,0.14680008032624814,0.12486943476860035,0.14143136149487834,0.1141062736147338,0.017190685077654644
2020-05-31,-0.028357343873711915,-0.10389145706839109,-0.0015662410231650492,-0.03711529310979822,0.006725690007549634
2020-06-30,0.07534208943381238,0.10741950695323532,0.06975690213314678,0.03952180691750984,0.006591250702491225
2020-07-31,0.07487314384298549,0.012629748139861618,0.04341451068257984,0.10631304187769408,0.01333137785209626
2020-08-31,0.02836061021166114,0.0977030982319993,-0.001384813946301633,-0.038184116681507896,-0.00823579903592786
2020-09-30,-0.012289808589462159,-0.09693172700801489,0.007832482203455005,-0.025584469420119715,-0.0009732730264102596
2020-10-31,0.03510547566305888,0.11416760916724233,0.0116222682969791,0.0031688408483789843,-0.005583004490542498
2020-11-30,0.11394126298522589,0.23882573994745004,0.10918173156519417,-0.033393491706390166,0.012067431414123808
2020-12-31,0.07809420110608234,0.05589506042946346,0.07167277094162938,0.021241826427891297,0.0008573797900657265
2021-01-31,-0.024828822616982826,-0.02234358850823337,-0.023541547517574313,-0.02514282226562503,-0.007445422451445971
2021-02-28,0.06560887791929848,0.13865633047856152,0.0782245593775528,-0.0562720150062046,-0.015181555968747817
2021-03-31,0.0111190124917242,-0.043090399610847485,-0.0014638578005838898,-0.05167706412558226,-0.01146290152338958
2021-04-30,-0.004057028265849305,-0.01567683775840545,0.017057124771715504,0.06340063137889973,0.007319908760531568
2021-05-31,0.06504638890590897,0.08373086267551288,0.08542640039216987,0.04927321981969701,0.0020385412163079764
2021-06-30,0.008900852032429851,-0.02123606718450577,0.020798531753846383,-0.04860295110138524,0.008279160226500215
2021-07-31,0.002642865164742547,-0.0054022993670787,0.022080685004521206,0.03455078221533925,0.01116514064644858
2021-08-31,0.08685815441979705,0.05321053582140656,0.05644293688249258,-0.02600182217322,-0.0020032188382035354
2021-09-30,0.02836478642760354,0.027467695630585265,0.019199068015709253,-0.027185906455368114,-0.009172534252407272
2021-10-31,0.003036641123716821,0.04517021955041978,-0.007003832236872398,0.04481366376114537,-8.678664436378991e-05
2021-11-30,-0.038957944315163195,-0.08744084722610868,-0.007238584349012811,0.000240923410438576,0.002708272538051393
2021-12-31,0.021836378277336976,-0.005984094141635143,0.010424193762966771,-0.000722688039264785,-0.0035869402726917965
2022-01-31,-0.0008183202904040732,0.07028000786946542,-0.026544340142105827,-0.0055448299125976375,-0.019986378014062
2022-02-28,-0.03148523378512036,-0.046610544770668394,-0.025431109744915137,0.0567272764263731,-0.011456693187346212
2022-03-31,0.03994602765117583,0.004648566335101023,0.026547759399458304,0.012158723960578044,-0.028121927331356544
2022-04-30,-0.020738872228345695,-0.007847793929550151,0.03450177675936805,0.015185902082114122,-0.03805844810764569
2022-05-31,-0.030287879663418282,-0.016646823891300455,-0.08351327113000573,-0.018754189225673512,0.007605551421943524
2022-06-30,-0.048496989267826196,-0.05811340601549775,-0.06352714138435811,-0.0043231499000671025,-0.015530295535777783
2022-07-31,0.08732434530504896,0.12165387536613004,0.12055069952986575,0.006855645869853433,0.025381200174168228
2022-08-31,0.035029841694228736,0.05455523341772173,0.06852266511430338,-0.0036314081349325678,-0.030422612128666815
2022-09-30,-0.03744241848626417,-0.022885027501435062,-0.03028429762997431,-0.01685652967530238,-0.0414502534924347
2022-10-31,0.053693157701163896,0.06926777289905917,0.0056246416629548435,0.0016218650387325173,-0.01278530588157556
2022-11-30,0.04142472451938506,0.04655527310990126,0.024963664479096703,0.043256973205788585,0.038084803531684974
2022-12-31,-0.034813767827347686,-0.00565681398773854,-0.03434019826732915,0.03747233921473403,-0.008704630172229888
2023-01-31,-0.024476278852209377,-0.05422465898422657,-0.07081702096689824,0.040179466053271495,0.03330242284971385
2023-02-28,-0.02028072255941904,-0.009494515259049208,-0.049662875643209925,-0.025888604251831815,-0.026656835886910257
2023-03-31,0.003224742545449466,0.008433217313583263,0.014635218456622079,0.07719890021497,0.026412346160002986
2023-04-30,0.04062558504586766,0.06464755910407782,0.045411412551011665,0.003524580110659814,0.005755361781687673
2023-05-31,0.02598396848187101,0.020684001034344535,0.06415672372520365,-0.0023414425733613298,-0.011443395468671791
2023-06-30,0.035320829205574666,0.014031930795306291,0.04045251569934516,-0.035595534066185874,-0.0036821439456301563
2023-07-31,0.029430846081861972,0.020196726028303802,0.035124312091783016,0.02737778212377684,-0.00015316923082819844
2023-08-31,-0.02531158461791272,-0.03640554265102791,-0.019243933137545022,-0.0061192533404015315,-0.006313403846705201
2023-09-30,0.01997008301729397,0.013535209589154773,0.013984947540836012,-0.02105258372825114,-0.025896030725162555
2023-10-31,-0.02844956791824016,-0.03899560569826732,-0.02259375220631943,0.05619802001040464,-0.01570634908631552
2023-11-30,0.05521870494244152,0.03817865658427633,0.0908991036384239,0.02093738232490927,0.0459290077144372
2023-12-31,0.07938399947303942,0.08566434549000435,0.11087792931747265,0.009595452622609635,0.03697659922984986
2024-01-31,-0.0002623471921975318,-0.04753245538880457,0.03663804513516822,-0.005777140778466916,-0.0015115682404545083
2024-02-29,0.011833983335188147,0.0026979627744150303,0.06676585238497812,-0.010684155784947413,-0.014745849457207472
2024-03-31,0.01565312867996771,0.021762436531026275,0.02768116300946133,0.0725654020393236,0.009025014529376874
2024-04-30,0.012449073265302424,0.048215759118652946,0.07053605837335364,0.0754283768190398,-0.024782126978943553
2024-05-31,-0.0032802868369559146,-0.008356840910586194,0.0404796332462769,0.0067345571652237535,0.016695372691075683
2024-06-30,0.06568373117304005,0.06855920836951457,0.059172868890855934,-0.010768475078369644,0.008854840152429322
2024-07-31,0.03917231541701116,-0.01507102890112677,0.04564444660962397,-0.03216230791005115,0.024191413527654637
2024-08-31,0.011412299454817587,-0.003925996028086742,0.006574512552496081,0.03374232331184368,0.014614863797516309
2024-09-30,0.022782988118133174,0.031685878804696976,0.02411472450589014,0.047642588145699216,0.013328149587411575
2024-10-31,-0.062202524298806905,-0.028365493584687207,-0.09317575208151374,0.05302909476542483,-0.025187516720420744
2024-11-30,-0.003067503721212228,0.011272385372550042,0.01165900671203346,-0.039300617534063775,0.011110029092868956
2024-12-31,-0.020152369183212504,-0.02296395215632563,-0.038719382236038546,-0.003110974876163297,-0.016933906173337343
2025-01-31,-0.005768726574899463,-0.02502939468492482,-0.07149754168596667,0.07785935057409143,0.005159898160474352
2025-02-28,-0.058859860683111886,-0.0250568699094863,-0.09606455254575297,0.02924140980781398,0.02237376874545638
2025-03-31,0.06303590285390537,0.06660817826540733,0.10479896107245956,0.043038048574671306,-0.00026267672360236194
2025-04-30,0.03464592443705139,0.06830809685800698,0.023248381457679823,0.0664777836075019,0.00431047229336845
2025-05-31,0.017115829300808905,0.012027320346808423,0.03491684099069259,0.005057548924013222,-0.00606892550412097
2025-06-30,0.030962824756055607,0.028036936578203164,0.03350603350603354,0.006290099552611617,0.014553389156983343
2025-07-31,-0.029341211031532977,-0.023568940266345595,-0.02756672784730585,0.027628442849023438,-0.0026393574662167962
2025-08-31,-0.013787757577143567,-0.04121194514213378,-0.02012631826039757,0.038199507374988784,0.011903405946248613
2025-09-30,0.007542929315341729,0.01826840516412309,0.03193207830924427,0.12315447137609103,0.011267718395423953
2025-10-31,0.04514223328634981,0.057480572008792974,0.029178233198555725,0.04350545889754165,0.006154700186955742
2025-11-30,0.01869402640831641,0.03420686150651231,-0.009843169864553802,0.04599086440615774,0.0060570644353739045
2025-12-31,-0.0027992883076883857,-0.002859245832971369,0.0032839924633829565,0.052475604278732435,-0.002789721256311495
2026-01-31,-0.030959112686126167,0.0004799726007171934,-0.021980241153616076,0.19080913986354808,0.002502987891806807
2026-02-28,-0.00560807079634007,0.015409224276757838,0.027580350367898854,0.003660852686114824,0.01598112539060681
2026-03-31,-0.11308191486943808,-0.169400592071569,-0.1342845647677714,-0.07910336762386572,-0.017945452697657904
2026-04-30,0.07461020632295279,0.0912574424128374,0.15400378354086586,0.018483355216141195,0.001687992683786499
2026-05-31,-0.01874361201899999,-0.011376489513932997,0.02052943663518625,0.04229112515921862,0.002936124413428054
2026-06-30,-0.01803781677654981,-0.003234730993029622,-0.029522193472945713,-0.034900819645493186,-0.00510486100072427
